,name,latitude,longitude,timestamp,free_bikes,empty_slots,renting,returning,ebikes
188,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974,2025-07-29T03:42:28.795513+00:00Z,1,11,1,1,0
189,85 Lee Ave,43.6700692,-79.2971326,2025-07-29T03:42:28.933078+00:00Z,0,18,1,1,0
190,King St W / Portland St - SMART,43.644395,-79.40065430000001,2025-07-29T03:42:28.933400+00:00Z,30,2,1,1,0
191,Toronto Eaton Centre (Yonge St) - SMART,43.655431,-79.380653,2025-07-29T03:42:28.790617+00:00Z,0,17,1,1,0
192,Sussex Ave / St George St,43.665304278965365,-79.39938263802871,2025-07-29T03:42:28.935430+00:00Z,0,15,1,1,0
193,Baldwin St / Henry St,43.6560758,-79.393259,2025-07-29T03:42:28.877839+00:00Z,9,3,1,1,1
194,Donlands Subway Station,43.681114,-79.3373885,2025-07-29T03:42:28.788086+00:00Z,6,9,1,1,1
195,York St / Lake Shore Blvd W,43.641952,-79.380723,2025-07-29T03:42:28.792071+00:00Z,12,5,1,1,0
196,Weston Rd / Sheppard Ave W,43.73262849415089,-79.5381993243286,2025-07-29T03:42:29.067803+00:00Z,1,13,1,1,0
197,Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,2025-07-29T03:42:28.789644+00:00Z,1,10,1,1,0
198,Leslie Subway Station,43.77037892370793,-79.36702734195678,2025-07-29T03:42:29.069200+00:00Z,3,12,1,1,0
199,Baycrest Ave / Bathurst St,43.72966526118746,-79.4324727837474,2025-07-29T03:42:29.217255+00:00Z,2,16,1,1,0
200,Pharmacy Ave / Teesdale Pl,43.697356080874876,-79.28528711019696,2025-07-29T03:42:28.934468+00:00Z,17,2,1,1,0
201,Lindylou Rd / Lanyard Rd,43.74845421407306,-79.5504039969242,2025-07-29T03:42:29.067834+00:00Z,4,8,1,1,0
202,Blake St / Boultbee Ave,43.672453,-79.338259,2025-07-29T03:42:28.791151+00:00Z,14,1,1,1,0
203,Granby St / Church St - SMART,43.6614605,-79.37894570000002,2025-07-29T03:42:28.790814+00:00Z,9,15,1,1,0
204,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,2025-07-29T03:42:28.877717+00:00Z,4,15,1,1,4
205,Spadina Ave / Sullivan St,43.65082785552666,-79.39698099821702,2025-07-29T03:42:28.934037+00:00Z,1,18,1,1,0
206,Jarvis St / Carlton St,43.66207,-79.37617,2025-07-29T03:42:28.733984+00:00Z,7,6,1,1,0
207,Mallaby Park ,43.706191092397106,-79.53262795581969,2025-07-29T03:42:28.935360+00:00Z,0,14,1,1,0
208,Bathurst St / Lennox St,43.663808,-79.410491,2025-07-29T03:42:28.789529+00:00Z,3,16,1,1,0
209,1303 Yonge St - SMART,43.6846177,-79.39245919999999,2025-07-29T03:42:28.932932+00:00Z,2,14,1,1,1
210,Palmerston Ave / Vermont Ave,43.671389,-79.416389,2025-07-29T03:42:28.788773+00:00Z,6,9,1,1,2
211,Westmoreland Ave / Fernbank Ave,43.665327,-79.43235,2025-07-29T03:42:28.790824+00:00Z,7,10,1,1,0
212,York St / Queens Quay W,43.640132,-79.380464,2025-07-29T03:42:28.734178+00:00Z,52,1,1,1,0
213,Gamble Ave / Broadview Ave,43.689211,-79.35438,2025-07-29T03:42:28.791238+00:00Z,18,3,1,1,4
214,Howard Park Ave / Dundas St W - SMART,43.6521,-79.4486,2025-07-29T03:42:28.790435+00:00Z,1,7,1,1,0
215,St. Columba Pl / St. Clair Ave E,43.70567,-79.310554,2025-07-29T03:42:28.879072+00:00Z,3,14,1,1,1
216,Bloor St W / Huron St,43.667023,-79.401805,2025-07-29T03:42:28.792266+00:00Z,0,26,1,1,0
217,Bloor St W / Gladstone Ave - SMART,43.6602021,-79.4342726,2025-07-29T03:42:28.933048+00:00Z,0,10,1,1,0
218,Greenwood Ave / Sammon Ave,43.68698672516659,-79.33478198280334,2025-07-29T03:42:28.934725+00:00Z,9,2,1,1,0
219,High Park Ave / Dundas St W,43.6653032,-79.4701178,2025-07-29T03:42:28.878740+00:00Z,3,11,1,1,0
220,Sunnybrook Park,43.720233,-79.362092,2025-07-29T03:42:28.879146+00:00Z,9,17,1,1,0
221,Danforth Ave / Ellerbeck St,43.677076,-79.35667,2025-07-29T03:42:28.788144+00:00Z,9,5,1,1,1
222,1612 Danforth Ave ,43.68370788065334,-79.32262453633884,2025-07-29T03:42:28.934683+00:00Z,3,12,1,1,1
223,Finch Ave W / Wilmington Ave,43.77060244428048,-79.45997589178772,2025-07-29T03:42:29.069268+00:00Z,6,12,1,1,0
224,Charles St E / Jarvis St - SMART,43.669604,-79.381171,2025-07-29T03:42:28.790703+00:00Z,3,17,1,1,0
225,Queens Quay / Yonge St,43.641646,-79.375308,2025-07-29T03:42:28.789624+00:00Z,11,29,1,1,0
226,HTO Park West,43.63737145931921,-79.38976958703309,2025-07-29T03:42:28.934248+00:00Z,25,4,1,1,0
227,University of Toronto Scarborough,43.7842419,-79.1849889,2025-07-29T03:42:28.879650+00:00Z,5,10,1,1,0
228,King St W / Douro St,43.640885,-79.416379,2025-07-29T03:42:28.788361+00:00Z,10,0,1,1,0
229,Lower Jarvis St / Queens Quay E,43.64422,-79.36927,2025-07-29T03:42:28.792085+00:00Z,0,0,1,1,0
230,Keele St / Catford Rd,43.75919330632997,-79.49001046850891,2025-07-29T03:42:28.935533+00:00Z,1,12,1,1,1
231,Brick Works,43.683884,-79.36647,2025-07-29T03:42:28.879026+00:00Z,6,18,1,1,0
232,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,2025-07-29T03:42:28.879722+00:00Z,3,12,1,1,1
233,Kingston Rd / Glen Everest Rd,43.697490048103,-79.25655146462776,2025-07-29T03:42:28.933586+00:00Z,7,5,1,1,0
234,Queens Quay E / Lower Jarvis St ,43.64392767366328,-79.3687301736982,2025-07-29T03:42:28.934262+00:00Z,18,1,1,1,0
235,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,2025-07-29T03:42:28.879286+00:00Z,0,18,1,1,0
236,Rushton Rd / St. Clair Ave W,43.68114,-79.4277,2025-07-29T03:42:28.794790+00:00Z,0,11,1,1,0
237,Queen St E / Alton Av,43.663912,-79.327987,2025-07-29T03:42:28.791109+00:00Z,13,6,1,1,0
238,Brockley Dr / Lawrence Ave E,43.752354851176584,-79.26279658857231,2025-07-29T03:42:29.216753+00:00Z,0,11,1,1,0
239,Torresdale Ave / Antibes Dr,43.77953,-79.45233,2025-07-29T03:42:28.878874+00:00Z,10,3,1,1,0
240,Cherry St / Polson St,43.643320932767004,-79.35120948518066,2025-07-29T03:42:29.069674+00:00Z,1,16,1,1,0
241,Tangiers Rd / Finch Ave W,43.76376964130183,-79.48809242593383,2025-07-29T03:42:29.067864+00:00Z,1,13,1,1,0
242,Adelaide St W / Bay St (South),43.65011637593798,-79.37953068860327,2025-07-29T03:42:29.068605+00:00Z,0,15,1,1,0
243,Fort York Blvd / Garrison Rd,43.637381,-79.406112,2025-07-29T03:42:28.790144+00:00Z,14,0,1,1,0
244,Niagara St / Queen St W ,43.64572868466845,-79.40990680181771,2025-07-29T03:42:29.068760+00:00Z,3,6,1,1,0
245,Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2025-07-29T03:42:28.789689+00:00Z,1,18,1,1,0
246,Davisville Ave / Pailton Cres,43.69933,-79.39199,2025-07-29T03:42:28.877752+00:00Z,8,10,1,1,8
247,Yonge St / St. Clair Ave,43.68850460000001,-79.39416076812287,2025-07-29T03:42:28.879607+00:00Z,11,7,1,1,0
248,Simcoe St / Dundas St W,43.655103,-79.389295,2025-07-29T03:42:28.932872+00:00Z,5,12,1,1,0
249,Mill St / Tannery Rd,43.652219,-79.354455,2025-07-29T03:42:28.788318+00:00Z,26,0,1,1,0
250,Dundas St E / George St,43.6574766,-79.373446,2025-07-29T03:42:28.795055+00:00Z,12,12,1,1,1
251,Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,2025-07-29T03:42:28.733900+00:00Z,13,32,1,1,0
252,Church St / Lombard St,43.651678,-79.375233,2025-07-29T03:42:28.795239+00:00Z,2,12,1,1,0
253,Augusta Ave / Denison Sq,43.653766,-79.4016759,2025-07-29T03:42:28.789858+00:00Z,8,0,1,1,0
254,St. John's Rd / Dundas St W,43.66526761605873,-79.47502122887077,2025-07-29T03:42:28.933963+00:00Z,7,7,1,1,1
255,Millwood Rd / Southvale Dr,43.70241717215276,-79.36175932936095,2025-07-29T03:42:29.068030+00:00Z,5,8,1,1,1
256,Dundas St E / Broadview Ave,43.662365,-79.351104,2025-07-29T03:42:28.788543+00:00Z,17,0,1,1,1
257,Dundas St W / Edna Ave,43.657192,-79.452559,2025-07-29T03:42:28.789756+00:00Z,1,12,1,1,1
258,Frobisher Ave / Lascelles Blvd,43.696708,-79.40045,2025-07-29T03:42:28.791607+00:00Z,4,15,1,1,1
259,Eastgate Cres / Pharmacy Ave ,43.7110442448186,-79.29127313845584,2025-07-29T03:42:28.934510+00:00Z,1,13,1,1,0
260,St. Andrew's Playground Park,43.646552,-79.399586,2025-07-29T03:42:28.933373+00:00Z,1,3,1,1,1
261,Roxton Rd / Harbord St,43.65905,-79.422988,2025-07-29T03:42:28.789959+00:00Z,11,0,1,1,0
262,Sixth St / Lake Shore Blvd W,43.60116229109828,-79.50416046627045,2025-07-29T03:42:28.935047+00:00Z,12,0,1,1,1
263,Dufferin St / Queen St W,43.64309687937765,-79.42875613770637,2025-07-29T03:42:28.789915+00:00Z,6,8,1,1,0
264,Yonge St / Sheppard Ave E,43.76128605777495,-79.41071644205269,2025-07-29T03:42:29.069187+00:00Z,2,16,1,1,0
265,Davenport Rd / Bathurst St,43.676667,-79.416111,2025-07-29T03:42:28.788662+00:00Z,0,14,1,1,0
266,Havelock St / Dufferin Park,43.657343,-79.43112,2025-07-29T03:42:28.790833+00:00Z,17,14,1,1,0
267,Bellamy Rd N / The Meadoway,43.76507271818177,-79.23835381614684,2025-07-29T03:42:29.068925+00:00Z,2,12,1,1,0
268,Sunnybrook Health Centre - L Wing,43.72268,-79.37644,2025-07-29T03:42:28.932796+00:00Z,1,14,1,1,0
269,Teddington Park Ave,43.732975,-79.40401,2025-07-29T03:42:28.878996+00:00Z,0,14,1,1,0
270,21 Pleasant Blvd (2),43.687204264115415,-79.39269726524513,2025-07-29T03:42:29.069594+00:00Z,5,6,1,1,0
271,Scarlett Rd / Old Scarlett Rd ,43.678276306636576,-79.50667332401198,2025-07-29T03:42:28.935317+00:00Z,4,9,1,1,0
272,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,2025-07-29T03:42:28.795556+00:00Z,6,5,1,1,0
273,Runnymede Rd / Annette St,43.6596299,-79.4799176,2025-07-29T03:42:28.879484+00:00Z,4,10,1,1,3
274,285 Victoria St,43.656633,-79.379625,2025-07-29T03:42:28.879809+00:00Z,25,11,1,1,0
275,Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,2025-07-29T03:42:28.791160+00:00Z,10,2,1,1,0
276,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,2025-07-29T03:42:28.790465+00:00Z,0,14,1,1,0
277,Guildwood GO Station (South),43.754978,-79.1971289,2025-07-29T03:42:28.879368+00:00Z,2,8,1,1,0
278,Clarence Square,43.64407,-79.3929,2025-07-29T03:42:28.795412+00:00Z,13,9,1,1,1
279,Aurora Ct / Bridletowne Cir,43.79283961726625,-79.31685173498637,2025-07-29T03:42:29.216956+00:00Z,1,9,1,1,0
280,Eglinton Ave E / Brimley Rd,43.736952572933866,-79.24798367249146,2025-07-29T03:42:29.069011+00:00Z,4,14,1,1,1
281,Front St W / Bay St (South Side),43.64595,-79.378761,2025-07-29T03:42:28.790733+00:00Z,2,17,1,1,0
282,Jimmie Simpson Park (Queen St E),43.6605603,-79.3437663,2025-07-29T03:42:28.788277+00:00Z,14,17,1,1,0
283,Alma Ave / Gladstone Ave SMART,43.6448617,-79.42822,2025-07-29T03:42:28.791414+00:00Z,13,2,1,1,0
284,Jane St / Weston Rd,43.69144464414302,-79.50154583869246,2025-07-29T03:42:28.935402+00:00Z,2,13,1,1,1
285,439 Sherbourne St,43.666051,-79.374161,2025-07-29T03:42:28.877901+00:00Z,7,37,1,1,0
286,Mary McCormick Rec Centre (Sheridan Ave),43.6475,-79.43305555555555,2025-07-29T03:42:28.790134+00:00Z,10,3,1,1,0
287,Church St / The Esplanade,43.6469251,-79.3733192,2025-07-29T03:42:28.933342+00:00Z,13,6,1,1,0
288,50 Overlea Blvd,43.707225,-79.345324,2025-07-29T03:42:29.068077+00:00Z,0,14,1,1,0
289,60 Broadway Ave,43.71024429599603,-79.39578744603273,2025-07-29T03:42:29.067986+00:00Z,9,13,1,1,0
290,Queen St W  /  Fuller Ave - SMART,43.640255,-79.439223,2025-07-29T03:42:28.790304+00:00Z,3,11,1,1,0
291,Windsor St / Newcastle St,43.6171635,-79.4971065,2025-07-29T03:42:28.877993+00:00Z,1,30,1,1,0
292,O'Connor Dr / Curity Ave,43.707582,-79.311439,2025-07-29T03:42:28.879056+00:00Z,9,5,1,1,4
293,Humber College (Lakeshore Campus),43.5961692,-79.5160575,2025-07-29T03:42:28.877962+00:00Z,24,3,1,1,0
294,Eglinton Ave W / Oakwood Ave,43.69705023028765,-79.4437599043325,2025-07-29T03:42:29.069459+00:00Z,0,15,1,1,0
295,Bay St / Charles St W - SMART,43.668153,-79.38891,2025-07-29T03:42:28.790647+00:00Z,0,18,1,1,0
296,Primrose Ave / Davenport Rd,43.67142,-79.445947,2025-07-29T03:42:28.790861+00:00Z,2,13,1,1,0
297,Ted Rogers Way / Bloor St E,43.671293,-79.380471,2025-07-29T03:42:28.733582+00:00Z,3,17,1,1,2
298,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,2025-07-29T03:42:28.796252+00:00Z,8,13,1,1,0
299,Weston Lions Park,43.698841,-79.519472,2025-07-29T03:42:28.878140+00:00Z,1,23,1,1,0
300,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,2025-07-29T03:42:28.879621+00:00Z,2,16,1,1,0
301,Highfield Rd / Gerrard St E,43.671771,-79.324961,2025-07-29T03:42:28.878201+00:00Z,17,1,1,1,0
302,Grand Avenue Park,43.623708,-79.490054,2025-07-29T03:42:29.069433+00:00Z,5,17,1,1,2
303,The Esplanade / Hahn Pl,43.649709,-79.364184,2025-07-29T03:42:28.877916+00:00Z,14,0,1,1,0
304,Front St E / Scott St (2),43.6476241415141,-79.37552498892019,2025-07-29T03:42:29.216281+00:00Z,2,9,1,1,0
305,Church St  / Wood St,43.662712,-79.379903,2025-07-29T03:42:28.788053+00:00Z,8,19,1,1,1
306,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,2025-07-29T03:42:28.878232+00:00Z,13,0,1,1,0
307,King St W / Bay St (West Side),43.64852,-79.380576,2025-07-29T03:42:28.733435+00:00Z,1,33,1,1,0
308,Bloor St E / Parliament St,43.671946102001826,-79.37245115337294,2025-07-29T03:42:28.788432+00:00Z,6,12,1,1,1
309,128 Sterling Rd - SMART,43.654004,-79.444792,2025-07-29T03:42:28.795902+00:00Z,1,18,1,1,0
310,Jane St / Lawrence Ave W,43.702340220597975,-79.50347389514123,2025-07-29T03:42:28.935518+00:00Z,0,14,1,1,0
311,519 Church St ,43.6668334195837,-79.38120391054117,2025-07-29T03:42:28.790389+00:00Z,0,11,1,1,0
312,Ossington Ave / Bruce St,43.64570236705167,-79.41933192053696,2025-07-29T03:42:28.934307+00:00Z,1,13,1,1,0
313,Islington Subway Station (Aberfoyle Cres),43.645658591546216,-79.52339938954925,2025-07-29T03:42:28.934981+00:00Z,3,9,1,1,0
314,Spadina Ave / Fort York Blvd,43.640114,-79.393249,2025-07-29T03:42:28.734151+00:00Z,14,7,1,1,0
315,Vanauley St / Queen St W - SMART,43.648437,-79.39838,2025-07-29T03:42:28.790494+00:00Z,5,6,1,1,0
316,Howard St / Rose Ave,43.671278,-79.372127,2025-07-29T03:42:28.792168+00:00Z,3,16,1,1,2
317,Brooklawn Ave / Kingston Rd,43.721761400691236,-79.2359137196434,2025-07-29T03:42:29.067907+00:00Z,2,9,1,1,1
318,Salem Ave / Bloor St W,43.6608333,-79.43166666666667,2025-07-29T03:42:28.789543+00:00Z,4,11,1,1,1
319,Gunns Rd / Lavender Creek Trail,43.675531973168354,-79.47199740066374,2025-07-29T03:42:29.068153+00:00Z,0,15,1,1,0
320,Lake Shore Blvd W / Bathurst St,43.63675592256874,-79.39920538954927,2025-07-29T03:42:29.069295+00:00Z,17,3,1,1,1
321,Front St W / Bay St (North Side),43.646162,-79.378912,2025-07-29T03:42:28.789634+00:00Z,1,10,1,1,0
322,Greenwood Ave / Gerrard St E,43.67036917803197,-79.32782698645094,2025-07-29T03:42:28.934768+00:00Z,12,1,1,1,2
323,Trethewey Dr / Jane St,43.697417070558615,-79.50079830912324,2025-07-29T03:42:29.068418+00:00Z,3,13,1,1,3
324,Don Mills Rd / Goodview Rd,43.785346474479695,-79.35362921031188,2025-07-29T03:42:29.069378+00:00Z,9,6,1,1,0
325,25 Booth Ave,43.6544839,-79.34105699999999,2025-07-29T03:42:28.932974+00:00Z,7,14,1,1,0
326,Danforth Ave / Danforth Rd,43.69362206784152,-79.27710529695892,2025-07-29T03:42:28.934382+00:00Z,2,13,1,1,1
327,Lake Shore Blvd W / The Boulevard Club,43.636731,-79.444966,2025-07-29T03:42:28.790244+00:00Z,13,3,1,1,0
328,Thorncliffe Park Dr / Leaside Park Trail,43.70400405297843,-79.34807015078738,2025-07-29T03:42:28.934122+00:00Z,1,13,1,1,0
329,Lawrence Ave W / Pine St,43.70177452503352,-79.50850451132469,2025-07-29T03:42:29.217124+00:00Z,0,15,1,1,0
330,University Ave / Gerrard St W (East Side),43.657763,-79.389165,2025-07-29T03:42:28.733886+00:00Z,0,24,1,1,0
331,Ruddington Dr / Finch Recreational Trail,43.789781888844246,-79.38988621716194,2025-07-29T03:42:29.216339+00:00Z,4,13,1,1,0
332,3220 Bloor St W,43.646186757495194,-79.51762536747455,2025-07-29T03:42:29.069487+00:00Z,30,3,1,1,24
333,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,2025-07-29T03:42:28.878216+00:00Z,11,4,1,1,3
334,Eastview Park,43.759071409320356,-79.18945281711036,2025-07-29T03:42:29.217012+00:00Z,1,9,1,1,0
335,Stansbury Cr / Midland Ave,43.742513527508905,-79.26124310383767,2025-07-29T03:42:29.216697+00:00Z,1,10,1,1,0
336,Marlee Ave / York Beltline Trail,43.70163,-79.44099,2025-07-29T03:42:28.933728+00:00Z,1,18,1,1,1
337,King St W / Bay St (East Side),43.648575,-79.380042,2025-07-29T03:42:28.788447+00:00Z,3,14,1,1,0
338,Bloor St W / Balmuto St,43.66981064282057,-79.38801106873031,2025-07-29T03:42:28.790666+00:00Z,0,11,1,1,0
339,Claremont St / Dundas St W,43.651281,-79.411717,2025-07-29T03:42:28.790082+00:00Z,11,1,1,1,0
340,HTO Park (Queens Quay W),43.63796,-79.387502,2025-07-29T03:42:28.789725+00:00Z,16,6,1,1,2
341,Charles St W / Balmuto St - SMART,43.668427,-79.38725,2025-07-29T03:42:28.790714+00:00Z,0,22,1,1,0
342,King St W / Brant St,43.645102,-79.39744979999999,2025-07-29T03:42:28.933020+00:00Z,5,14,1,1,0
343,Lawton Blvd / Yonge St,43.6910667,-79.39535,2025-07-29T03:42:28.791660+00:00Z,11,2,1,1,1
344,Grenoble Dr / Vendome Pl,43.715537998967406,-79.32811427663442,2025-07-29T03:42:28.934093+00:00Z,5,4,1,1,0
345,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,2025-07-29T03:42:28.879470+00:00Z,1,16,1,1,1
346,14 Arundel Ave,43.6784834,-79.3513564,2025-07-29T03:42:28.788128+00:00Z,16,7,1,1,11
347,Antler St / Campbell Ave - SMART,43.664182,-79.449066,2025-07-29T03:42:28.795455+00:00Z,1,18,1,1,0
348,Keele St / Ingram Dr,43.698706949666914,-79.4756586460327,2025-07-29T03:42:28.935248+00:00Z,6,3,1,1,2
349,St. Clair Ave W / Castleton Ave,43.668496,-79.485426,2025-07-29T03:42:28.878082+00:00Z,1,18,1,1,0
350,Euclid Ave / Queen St W - SMART,43.64656806400965,-79.4076868902591,2025-07-29T03:42:29.215955+00:00Z,6,0,1,1,1
351,Emdaabiimok Ave / Lake Shore Blvd E,43.662771,-79.315223,2025-07-29T03:42:28.790920+00:00Z,6,8,1,1,0
352,Highview Ave / Kennedy Rd,43.702418581463505,-79.2563167072858,2025-07-29T03:42:28.933600+00:00Z,3,12,1,1,1
353,Emerson Ave / Bloor St W,43.658739,-79.440691,2025-07-29T03:42:28.796295+00:00Z,1,21,1,1,0
354,St Clair Ave W / Oakwood Ave,43.678177,-79.435364,2025-07-29T03:42:28.933135+00:00Z,0,15,1,1,0
355,Bellamy Rd S / Kingston Rd,43.7323277855009,-79.22496619876934,2025-07-29T03:42:28.934567+00:00Z,1,17,1,1,0
356,Queens Quay W / Lower Simcoe St,43.63951,-79.383717,2025-07-29T03:42:28.733830+00:00Z,11,3,1,1,0
357,Fulton Ave / Pape Ave,43.68395,-79.347046,2025-07-29T03:42:28.791277+00:00Z,15,3,1,1,2
358,165 McRae Dr,43.70587454662511,-79.36800595602851,2025-07-29T03:42:28.934150+00:00Z,4,11,1,1,0
359,Union Station (North),43.645808552646564,-79.38054652324743,2025-07-29T03:42:29.069541+00:00Z,2,14,1,1,0
360,Church St / Shuter St,43.65505698168995,-79.37651024603271,2025-07-29T03:42:29.068840+00:00Z,5,9,1,1,0
361,Spadina Ave / Bulwer St- SMART ,43.649354475273796,-79.39675713332855,2025-07-29T03:42:29.068501+00:00Z,4,6,1,1,0
362,Crawford St / Lobb Ave,43.64654941401018,-79.41558900317995,2025-07-29T03:42:29.068800+00:00Z,18,4,1,1,0
363,Wellington St W / Blue Jays Way,43.64473387070102,-79.39168963262681,2025-07-29T03:42:29.215855+00:00Z,12,6,1,1,0
364,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,2025-07-29T03:42:28.879102+00:00Z,14,3,1,1,0
365,Commissioners St / Bouchette St,43.6493916813045,-79.34254970095081,2025-07-29T03:42:29.217299+00:00Z,14,6,1,1,0
366,King St W / Stafford St,43.6422222,-79.41111111111111,2025-07-29T03:42:28.789569+00:00Z,11,1,1,1,0
367,Sunrise Ave / Victoria Park Ave,43.71940912890232,-79.30226117096939,2025-07-29T03:42:29.216027+00:00Z,3,8,1,1,3
368,Florence Gell Park,43.66196582326018,-79.49851065277862,2025-07-29T03:42:29.069240+00:00Z,10,5,1,1,3
369,Orchard Park,43.66908,-79.3149,2025-07-29T03:42:28.795097+00:00Z,18,1,1,1,0
370,Dubray Ave / Wilson Ave,43.728617628977695,-79.47800122943039,2025-07-29T03:42:29.216267+00:00Z,13,6,1,1,0
371,Carlaw Ave / Strathcona Ave,43.6753188,-79.3462789,2025-07-29T03:42:28.791141+00:00Z,5,5,1,1,1
372,St. Clair Ave W / Caledonia Rd,43.67566643384946,-79.45393093300397,2025-07-29T03:42:29.216491+00:00Z,0,10,1,1,0
373,Exbury Rd / Jane St,43.729522486553826,-79.5101425092621,2025-07-29T03:42:29.216254+00:00Z,5,10,1,1,0
374,Armel Ct / Albion Rd,43.721532966873205,-79.5455834809678,2025-07-29T03:42:29.068361+00:00Z,3,12,1,1,0
375,Danforth Ave / Aldridge Ave,43.684758,-79.316767,2025-07-29T03:42:28.734284+00:00Z,8,2,1,1,0
